address,business_name,categories,price_range,rank,rating,review_count,url
1574 Rt 23N ,Innovation Fitness Solutions,"Trainers,Weight Loss Centers,Gyms",,975,5.0,3,https://www.yelp.com/biz/innovation-fitness-solutions-butler
319 Franklin Ave ,Koko FitClub of Wyckoff,"Gyms,Trainers",,976,5.0,2,https://www.yelp.com/biz/koko-fitclub-of-wyckoff-wyckoff-2
2020 Jericho Turnpike ,UFC GYM Long Island,"Gyms,Martial Arts,Trainers",,977,3.0,189,https://www.yelp.com/biz/ufc-gym-long-island-new-hyde-park
575 Degraw St Gowanus,Brooklyn Boulders - Temp. CLOSED,"Rock Climbing,Circuit Training Gyms",,978,4.0,560,https://www.yelp.com/biz/brooklyn-boulders-brooklyn-2
1044 41st Ave Long Island City,Police Athletic League,Gyms,,979,0.0,0,https://www.yelp.com/biz/police-athletic-league-long-island-city
409 Cedar Ln ,OnPoint Fitness Studio,"Trainers,Gyms,Weight Loss Centers",,980,5.0,2,https://www.yelp.com/biz/onpoint-fitness-studio-teaneck
6209 Bergenline Ave ,Club Metro USA,Gyms,,981,1.5,9,https://www.yelp.com/biz/club-metro-usa-west-new-york
200 E 94th St Yorkville,High Energy Fitness,Gyms,,982,0.0,0,https://www.yelp.com/biz/high-energy-fitness-manhattan
2 Changebridge Rd ,HyPower Performance,"Trainers,Gyms,Basketball Courts",,983,5.0,1,https://www.yelp.com/biz/hypower-performance-montville
83 Main St ,The Max Challenge of Woodbridge,"Gyms,Weight Loss Centers",,984,5.0,3,https://www.yelp.com/biz/the-max-challenge-of-woodbridge-woodbridge-township
28-22 Astoria Blvd Astoria,My Gym Children’s Fitness Center,"Gyms,Kids Activities,Summer Camps",,985,5.0,11,https://www.yelp.com/biz/my-gym-childrens-fitness-center-astoria
1967 State Rt 27 ,TUF Conditioning,"Trainers,Gyms,Boot Camps",,986,5.0,7,https://www.yelp.com/biz/tuf-conditioning-edison
286 Valley Blvd ,Untamed Boxing and Fitness,"Gyms,Boxing,Trainers",,987,4.5,7,https://www.yelp.com/biz/untamed-boxing-and-fitness-wood-ridge
187 Columbia Tpke ,Florham Park Fitness,Gyms,,988,3.5,12,https://www.yelp.com/biz/florham-park-fitness-florham-park
2120 Lamberts Mill Rd ,RWJ Rahway Fitness &amp; Wellness Center,"Gyms,Trainers,Pilates",,989,3.0,36,https://www.yelp.com/biz/rwj-rahway-fitness-and-wellness-center-scotch-plains
180 E Second St ,CrossFit Garden City,Interval Training Gyms,,990,5.0,9,https://www.yelp.com/biz/crossfit-garden-city-mineola
500 W 43rd St Hell's Kitchen,Strand Health Club,Gyms,,991,0.0,0,https://www.yelp.com/biz/strand-health-club-new-york
184 Columbia Tpk ,Retro Fitness,Gyms,,992,3.0,53,https://www.yelp.com/biz/retro-fitness-florham-park
2333 Jericho Turnpike ,Orangetheory Fitness Garden City Park,"Boot Camps,Gyms,Trainers",,993,4.0,26,https://www.yelp.com/biz/orangetheory-fitness-garden-city-park-garden-city-park
 Chelsea,City Gym Boys,Gyms,,994,0.0,0,https://www.yelp.com/biz/city-gym-boys-new-york
555 5th Ave South Slope,Fifth Av Body Building Gym,Gyms,,995,0.0,0,https://www.yelp.com/biz/fifth-av-body-building-gym-brooklyn
200 John T O&amp;#39;Leary Blvd ,South Amboy YMCA,"Gyms,Child Care &amp; Day Care,Swimming Lessons/Schools",,996,5.0,4,https://www.yelp.com/biz/south-amboy-ymca-south-amboy
525 Cedar Hill Ave ,Pursuit Performance,"Gyms,Nutritionists,Trainers",,997,5.0,1,https://www.yelp.com/biz/pursuit-performance-wyckoff
70 Okner Pkwy ,Mission Fitness,Gyms,,998,5.0,9,https://www.yelp.com/biz/mission-fitness-livingston
603B Chestnut St ,Addicted to Fitness,"Gyms,Trainers",,999,5.0,2,https://www.yelp.com/biz/addicted-to-fitness-union
495 Flatbush Ave Prospect Lefferts Gardens,Planet Fitness - Temp. CLOSED,Gyms,,1000,3.0,61,https://www.yelp.com/biz/planet-fitness-brooklyn-22
address,business_name,categories,price_range,rank,rating,review_count,url
48 Mott St Chinatown,Zuyuan,Massage,$,1,4.5,564,https://www.yelp.com/biz/zuyuan-new-york-3
130 Smith St Cobble Hill,Relaxation Garden,"Massage,Acupuncture",$,2,4.5,63,https://www.yelp.com/biz/relaxation-garden-brooklyn-2
277 1st Ave Gramercy,Angel Hands Wellness,Massage,$,3,4.5,238,https://www.yelp.com/biz/angel-hands-wellness-new-york
303 5th Ave Koreatown,Yin Yang Bodywork,"Massage,Skin Care,Massage Therapy",,4,4.0,47,https://www.yelp.com/biz/yin-yang-bodywork-new-york-2
297 Grand St Lower East Side,Grand Nature,"Massage,Acupuncture",$,5,4.5,149,https://www.yelp.com/biz/grand-nature-new-york
150 Remsen St Brooklyn Heights,Brooklyn Heights Day Spa,"Day Spas,Skin Care,Massage",,6,4.5,11,https://www.yelp.com/biz/brooklyn-heights-day-spa-brooklyn
32 Union Sq E Union Square,Mahalo Massage NYC,Massage,$$,7,5.0,81,https://www.yelp.com/biz/mahalo-massage-nyc-new-york
88 Nassau St Financial District,88 Spa,"Massage,Day Spas",$$,8,4.5,45,https://www.yelp.com/biz/88-spa-new-york
36-23 Prince St Downtown Flushing,Zhong Huang Spa,"Day Spas,Massage",$,9,4.0,316,https://www.yelp.com/biz/zhong-huang-spa-flushing
108 Greenwich St Financial District,Hideaway Spa &amp; Lounge Wall Street,"Massage,Waxing,Skin Care",$$,10,4.5,93,https://www.yelp.com/biz/hideaway-spa-and-lounge-wall-street-new-york-4
 ,NY NJ Tantra Hypnosis Orgasm Healing,"Sex Therapists,Hypnosis/Hypnotherapy,Massage",$$,11,5.0,2,https://www.yelp.com/biz/ny-nj-tantra-hypnosis-orgasm-healing-staten-island
145 Bleecker St Greenwich Village,All Seasons Body Work,"Massage,Reflexology,Day Spas",$,12,4.5,95,https://www.yelp.com/biz/all-seasons-body-work-new-york-15
219 Canal St ,Canal Body Works,Massage,$,13,4.5,180,https://www.yelp.com/biz/canal-body-works-new-york-2
171 Canal St Chinatown,Zuyispa,Massage,$,14,5.0,49,https://www.yelp.com/biz/zuyispa-new-york-9
4 W 28th St Flatiron,Renew Body &amp; Mind Spa,Massage,$$,15,4.5,524,https://www.yelp.com/biz/renew-body-and-mind-spa-new-york
543 E 6th St Alphabet City,Wood House Spa Center,"Day Spas,Massage,Reflexology",$,16,4.5,18,https://www.yelp.com/biz/wood-house-spa-center-new-york
181 W 4th St West Village,Okuyama Bodywork,"Day Spas,Massage,Reflexology",$,17,4.5,139,https://www.yelp.com/biz/okuyama-bodywork-new-york
137 Rivington St Lower East Side,Sunny Chinese Body Work,Massage,$,18,4.5,60,https://www.yelp.com/biz/sunny-chinese-body-work-new-york-2
943 Amsterdam Ave Manhattan Valley,Long Teng Body Work,"Massage,Reflexology,Massage Therapy",$,19,4.0,94,https://www.yelp.com/biz/long-teng-body-work-new-york
141 Allen St Lower East Side,Mama Spa,"Massage,Day Spas,Hydrotherapy",$$,20,4.0,209,https://www.yelp.com/biz/mama-spa-new-york
80A Livingston St Brooklyn Heights,WuXing Body Work Spa,"Massage,Reflexology",$,21,4.5,9,https://www.yelp.com/biz/wuxing-body-work-spa-brooklyn-5
160 Broadway Financial District,Bodyworks DW Advanced Massage Therapy,"Massage Therapy,Massage",$$,22,5.0,56,https://www.yelp.com/biz/bodyworks-dw-advanced-massage-therapy-new-york-17
4 Park Pl Park Slope,Sunshine Best Body Work,Massage,$,23,4.5,149,https://www.yelp.com/biz/sunshine-best-body-work-brooklyn
211 E 43rd St Midtown East,Grand Central Bodywork,"Massage,Reflexology,Massage Therapy",$$,24,5.0,126,https://www.yelp.com/biz/grand-central-bodywork-new-york-2
145 Montague St Brooklyn Heights,Four Seasons Body Work,"Massage,Reflexology",$$,25,4.5,83,https://www.yelp.com/biz/four-seasons-body-work-brooklyn-2
59 W 8th St Greenwich Village,ShunFa Relaxing Center,Massage,$,26,4.5,316,https://www.yelp.com/biz/shunfa-relaxing-center-new-york
2271 Broadway Upper West Side,Spa Broadway,Massage,$$,27,4.0,31,https://www.yelp.com/biz/spa-broadway-new-york-3
201 Bedford Ave Williamsburg - North Side,Bedford N6 Spa,"Massage,Reflexology",$$,28,4.0,67,https://www.yelp.com/biz/bedford-n6-spa-brooklyn
49 W 55th St Midtown West,Diamond Girl Spa,Massage,,29,0.0,0,https://www.yelp.com/biz/diamond-girl-spa-new-york-2
33 1st Ave East Village,Serenity Spa East Village,"Massage,Massage Therapy",,30,4.5,2,https://www.yelp.com/biz/serenity-spa-east-village-new-york-4
216 E 6th St East Village,Tai Chi Back Massage,Massage,$,31,4.5,59,https://www.yelp.com/biz/tai-chi-back-massage-new-york
605 Fifth Ave Midtown East,Nuansa Spa,"Skin Care,Massage,Day Spas",$$$,32,5.0,201,https://www.yelp.com/biz/nuansa-spa-new-york-2
111 W 25th St Chelsea,Renew Body Spa,Massage,$,33,5.0,82,https://www.yelp.com/biz/renew-body-spa-new-york
139 Centre St Chinatown,Maiyomi Traditions Technique Restore,Massage,$,34,4.5,93,https://www.yelp.com/biz/maiyomi-traditions-technique-restore-new-york
205 E 16th St Gramercy,Ohm Spa,"Day Spas,Massage,Skin Care",$$$,35,4.5,234,https://www.yelp.com/biz/ohm-spa-new-york-4
3122 Steinway St Astoria,Xiao Wellness Qi Gong Tui-Na,"Massage,Qi Gong,Tui Na",$,36,4.5,145,https://www.yelp.com/biz/xiao-wellness-qi-gong-tui-na-astoria-2
25 Charles St West Village,Okuyama Bodywork,"Day Spas,Massage,Reflexology",$,37,5.0,55,https://www.yelp.com/biz/okuyama-bodywork-new-york-2
260 W 36th St Midtown West,Aquis Body Spa,"Massage,Day Spas",$$,38,5.0,284,https://www.yelp.com/biz/aquis-body-spa-new-york
7712 13th Ave Dyker Heights,Argana Day Spa,"Skin Care,Massage,Day Spas",$$,39,4.0,32,https://www.yelp.com/biz/argana-day-spa-brooklyn
57-20 Myrtle Ave Ridgewood,Spa Heaven,"Day Spas,Massage,Skin Care",$,40,3.0,134,https://www.yelp.com/biz/spa-heaven-ridgewood
307 W 125th St Harlem,Anna Spa,Massage,$,41,4.5,33,https://www.yelp.com/biz/anna-spa-new-york
315 E 12th St East Village,Emma Massage,"Massage,Reiki,Skin Care",$$,42,5.0,17,https://www.yelp.com/biz/emma-massage-new-york
594 9th Ave Midtown West,All Seasons Body Work,"Massage,Day Spas,Reflexology",$$,43,4.5,183,https://www.yelp.com/biz/all-seasons-body-work-new-york-14
230 West Houston St ,Renewing Wellness,"Day Spas,Massage",$$,44,4.5,71,https://www.yelp.com/biz/renewing-wellness-new-york-3
87 Fort Greene Pl Fort Greene,Cynergy Spa,"Day Spas,Massage,Skin Care",$$$,45,4.5,130,https://www.yelp.com/biz/cynergy-spa-brooklyn
203 W 85th St Upper West Side,Chinese Traditional Qi Gong Tui-Na Center,"Massage,Qi Gong,Reflexology",$,46,4.5,52,https://www.yelp.com/biz/chinese-traditional-qi-gong-tui-na-center-new-york
149 W 72nd St Upper West Side,Peaceful Body Spa,"Massage,Day Spas",,47,5.0,46,https://www.yelp.com/biz/peaceful-body-spa-new-york-2
149-40 41st Ave Murray Hill,Best Spa,"Day Spas,Massage,Skin Care",$,48,4.5,174,https://www.yelp.com/biz/best-spa-flushing
73 8th Ave Park Slope,Winwin Brooklyn Wellness,Massage,$,49,5.0,10,https://www.yelp.com/biz/winwin-brooklyn-wellness-brooklyn
45 W 34th St Midtown West,Jasmine Thai Massage,Massage,,50,0.0,0,https://www.yelp.com/biz/jasmine-thai-massage-new-york
229 E 9th St East Village,Keisy Oriental Nature Center,"Massage,Acupuncture",$,51,4.0,135,https://www.yelp.com/biz/keisy-oriental-nature-center-new-york
37 Greenpoint Ave Greenpoint,PRESS Massage Greenpoint,"Massage,Massage Therapy",$$$,52,4.5,43,https://www.yelp.com/biz/press-massage-greenpoint-brooklyn-2
289 7th Ave Chelsea,Chelsea Body Work,"Massage,Day Spas",$,53,4.5,103,https://www.yelp.com/biz/chelsea-body-work-new-york-3
355 Broome St Little Italy,Water Lily Spa,"Massage,Day Spas",$,54,4.0,110,https://www.yelp.com/biz/water-lily-spa-new-york-3
14 Pell St Chinatown,Glow Day Spa,"Massage,Reflexology,Tui Na",$$,55,4.5,115,https://www.yelp.com/biz/glow-day-spa-new-york-6
167 Lincoln Pl Park Slope,167 Lincoln Place Spa,Massage,$,56,4.5,145,https://www.yelp.com/biz/167-lincoln-place-spa-brooklyn
485 4th Ave South Slope,RainForest Relaxation Center,Massage,$,57,4.5,107,https://www.yelp.com/biz/rainforest-relaxation-center-brooklyn-2
191 Court St Cobble Hill,Qi Gong New,"Massage,Reflexology,Tui Na",,58,4.5,12,https://www.yelp.com/biz/qi-gong-new-brooklyn-2
816 8th Ave Park Slope,Slope Wellness,"Massage,Acupuncture,Skin Care",$$,59,4.5,81,https://www.yelp.com/biz/slope-wellness-brooklyn
875 3rd Ave Midtown East,A’s Body Works,"Massage,Reflexology,Traditional Chinese Medicine",$,60,4.5,236,https://www.yelp.com/biz/as-body-works-new-york-3
814 59th St Borough Park,Bali Relax Spa,"Day Spas,Massage,Hair Stylists",$,61,3.0,22,https://www.yelp.com/biz/bali-relax-spa-brooklyn
473-A Myrtle Ave Clinton Hill,Brownstone Spa,"Massage,Reflexology",$$,62,3.5,60,https://www.yelp.com/biz/brownstone-spa-clinton-hill
150-51 14 Ave 1C Beechurst,Happy Feet Spa,"Massage,Day Spas,Skin Care",$,63,4.5,53,https://www.yelp.com/biz/happy-feet-spa-whitestone-2
6816 11th Ave Dyker Heights,Sunshine Beauty Spa,"Day Spas,Massage,Skin Care",$$,64,4.0,12,https://www.yelp.com/biz/sunshine-beauty-spa-dyker-heights
316 Lexington Ave Murray Hill,All Seasons Body Work,"Massage,Day Spas,Reflexology",$$,65,4.0,120,https://www.yelp.com/biz/all-seasons-body-work-new-york-11
74 N 8th St Williamsburg - North Side,Glo Boutique Spa,"Massage,Skin Care,Eyelash Service",,66,5.0,26,https://www.yelp.com/biz/glo-boutique-spa-brooklyn
5 Mott St Chinatown,Pure Harmony Spa 99,"Massage,Reflexology",$,67,4.5,16,https://www.yelp.com/biz/pure-harmony-spa-99-new-york
102-02 Metropolitan Ave Forest Hills,SUNFLOWER BODY WORK,Massage,$,68,4.5,75,https://www.yelp.com/biz/sunflower-body-work-forest-hills
240 E 85st Yorkville,Amenity spa 85,"Massage,Massage Therapy",,69,4.0,15,https://www.yelp.com/biz/amenity-spa-85-manhattan
3720 Prince St Downtown Flushing,Orient Retreat Women’s Spa and Wellness Center,"Day Spas,Massage,Skin Care",$$,70,4.5,131,https://www.yelp.com/biz/orient-retreat-womens-spa-and-wellness-center-flushing
123 Allen St Lower East Side,Yeah Man Spa,Massage,$,71,3.0,31,https://www.yelp.com/biz/yeah-man-spa-new-york-2
125 Fulton St Financial District,Papaya Spa,"Massage,Reflexology",$$,72,5.0,4,https://www.yelp.com/biz/papaya-spa-new-york-2
230 W 13th St West Village,Rhemedy By Rhed Therapeutic Massage,"Massage,Massage Therapy,Reiki",$$,73,4.5,126,https://www.yelp.com/biz/rhemedy-by-rhed-therapeutic-massage-new-york-3
132-61 41st Rd Downtown Flushing,Coco Spa Inc,"Massage,Reflexology",$,74,4.0,248,https://www.yelp.com/biz/coco-spa-inc-flushing
304 East 49 St Midtown East,NY Eden Spa,"Massage,Reflexology,Skin Care",,75,4.0,25,https://www.yelp.com/biz/ny-eden-spa-new-york
1012 Fulton St Clinton Hill,KeyyStrokes LLC,"Massage,Massage Therapy",$$,76,4.5,21,https://www.yelp.com/biz/keyystrokes-llc-brooklyn
19 W 46th St Midtown West,Avalok Asian Spa,"Massage,Skin Care",$,77,3.5,114,https://www.yelp.com/biz/avalok-asian-spa-new-york-2
222 W 17th St Chelsea,Massage By Design,Massage,$$,78,4.5,45,https://www.yelp.com/biz/massage-by-design-new-york
200 W 57th St Midtown West,Salon De Tokyo,"Massage,Day Spas,Saunas",$$,79,4.0,108,https://www.yelp.com/biz/salon-de-tokyo-new-york
647 2nd Ave Murray Hill,Lucky Eastern Spa,Massage,$,80,4.5,56,https://www.yelp.com/biz/lucky-eastern-spa-new-york
324 W 49th St Theater District,Snowflakes Spa,"Massage,Reflexology,Day Spas",$,81,4.0,169,https://www.yelp.com/biz/snowflakes-spa-manhattan
188 N 8th St Williamsburg - North Side,Sunshine Hot Stone Bodywork,"Massage,Day Spas",$$,82,4.0,38,https://www.yelp.com/biz/sunshine-hot-stone-bodywork-brooklyn
57 W 8th St Greenwich Village,All Seasons Body Work,"Day Spas,Massage,Reflexology",$,83,4.0,98,https://www.yelp.com/biz/all-seasons-body-work-new-york-13
235 E 25th St Kips Bay,The Hot Stone Body &amp; Facial Spa,"Massage,Reflexology,Skin Care",$$,84,4.0,48,https://www.yelp.com/biz/the-hot-stone-body-and-facial-spa-new-york-2
119 W 56th St Midtown West,The Spa at Parker New York,"Day Spas,Massage",$$$,85,4.0,22,https://www.yelp.com/biz/the-spa-at-parker-new-york-new-york
684 6th Ave Flatiron,Vivi Body Spa,Massage,,86,5.0,13,https://www.yelp.com/biz/vivi-body-spa-new-york
284 9th St Park Slope,Relaxing Bodywork 99,"Massage,Massage Therapy",$,87,4.5,23,https://www.yelp.com/biz/relaxing-bodywork-99-brooklyn
295 Court St Cobble Hill,New Wonderful Spring,"Day Spas,Massage",$,88,4.0,22,https://www.yelp.com/biz/new-wonderful-spring-brooklyn-2
405 5th Ave Park Slope,Sage Spa NOW Red Moon Wellness,"Day Spas,Massage",$$,89,4.5,83,https://www.yelp.com/biz/sage-spa-now-red-moon-wellness-brooklyn-2
79 Allen St Lower East Side,Chinatown Relax Spa,Massage,$,90,4.5,10,https://www.yelp.com/biz/chinatown-relax-spa-new-york
239 W 72nd St Upper West Side,New Green Forest Spa,Massage,,91,0.0,0,https://www.yelp.com/biz/new-green-forest-spa-new-york
107-50 Queens Blvd Forest Hills,M Beauty Spa,Massage,$,92,3.5,178,https://www.yelp.com/biz/m-beauty-spa-forest-hills
7406 5th Ave Bay Ridge,Tang Spa,"Massage,Reflexology",$,93,4.5,125,https://www.yelp.com/biz/tang-spa-brooklyn-10
230 E 78th St Upper East Side,TAO Asian Traditional QiGong Tui-Na Center,"Massage,Medical Spas",$,94,5.0,13,https://www.yelp.com/biz/tao-asian-traditional-qigong-tui-na-center-manhattan
442 9th St Park Slope,Brooklyn Net Wellness,"Massage,Reflexology",$$,95,4.5,71,https://www.yelp.com/biz/brooklyn-net-wellness-brooklyn
177 Church St TriBeCa,Heart Sea Spa,"Day Spas,Skin Care,Massage",$,96,4.0,23,https://www.yelp.com/biz/heart-sea-spa-new-york
208 E 82nd St Upper East Side,Ocean Healing Spa,"Massage,Reflexology",,97,5.0,32,https://www.yelp.com/biz/ocean-healing-spa-new-york
23 W 83rd St Upper West Side,Acai Massage Therapy,"Massage Therapy,Massage",,98,5.0,3,https://www.yelp.com/biz/acai-massage-therapy-new-york-3
47-46 Vernon Blvd Hunters Point,Kata Spa,Massage,$$,99,4.0,85,https://www.yelp.com/biz/kata-spa-long-island-city
823 Washington St Meatpacking District,Caudalie Boutique - Meatpacking,"Day Spas,Cosmetics &amp; Beauty Supply,Massage",$$$,100,5.0,21,https://www.yelp.com/biz/caudalie-boutique-meatpacking-new-york
286 Mcguinness Blvd Greenpoint,Zen &amp; Relax Spa,Massage,,101,4.5,3,https://www.yelp.com/biz/zen-and-relax-spa-brooklyn
139 Plymouth St DUMBO,Redefined Massage Therapy,"Massage Therapy,Massage,Yoga",,102,0.0,0,https://www.yelp.com/biz/redefined-massage-therapy-brooklyn
59 Mott St Chinatown,Hao Zu Dao,"Reflexology,Massage",$,103,4.5,53,https://www.yelp.com/biz/hao-zu-dao-new-york
28-09 Ditmars Blvd Steinway,New Cherry Spa,"Massage,Day Spas",$$,104,3.0,6,https://www.yelp.com/biz/new-cherry-spa-queens
122 W 20th St Chelsea,Lisa spa,"Massage,Massage Therapy",$,105,4.0,41,https://www.yelp.com/biz/lisa-spa-new-york-14
35 St. Marks Place East Village,Taiji Body Work Peng’s Massage,"Massage,Reflexology,Massage Therapy",$$,106,3.5,234,https://www.yelp.com/biz/taiji-body-work-pengs-massage-new-york-2
30 Ann St Financial District,Spring Garden Beauty Center,"Massage,Reflexology,Tui Na",$,107,3.5,65,https://www.yelp.com/biz/spring-garden-beauty-center-new-york-2
35 W 14th St Flatiron,Asian Palm Spa,Massage,,108,4.0,2,https://www.yelp.com/biz/asian-palm-spa-new-york
135 W 29th St Chelsea,Grand Central Bodywork,"Massage,Massage Therapy,Day Spas",$$,109,5.0,39,https://www.yelp.com/biz/grand-central-bodywork-new-york-7
40 Exchange Pl Financial District,Soul Soothing Massage,"Massage,Massage Therapy",$$,110,5.0,6,https://www.yelp.com/biz/soul-soothing-massage-new-york
 Crown Heights,Palms Up Bodywork,"Massage,Reflexology",$$,111,5.0,8,https://www.yelp.com/biz/palms-up-bodywork-brooklyn-2
2120 Frederick Douglass Blvd Harlem,Cay Spa,"Massage,Day Spas,Reflexology",$$$,112,4.0,29,https://www.yelp.com/biz/cay-spa-new-york
83 Mott St 2nd Chinatown,Fishion Herb Center,"Massage,Acupuncture,Reflexology",$,113,4.0,233,https://www.yelp.com/biz/fishion-herb-center-new-york
240E 75th St Upper East Side,Lucky Foot &amp; Back Spa,Massage,$,114,3.0,23,https://www.yelp.com/biz/lucky-foot-and-back-spa-new-york
674 Fulton St Fort Greene,Carrie Lindsey Beauty,"Skin Care,Waxing,Massage",$$,115,5.0,40,https://www.yelp.com/biz/carrie-lindsey-beauty-brooklyn
201 Mott St Nolita,Spring Body Work,Massage,,116,4.0,2,https://www.yelp.com/biz/spring-body-work-new-york-3
605 Manhattan Ave Greenpoint,Awakening NY,"Yoga,Reiki,Massage",$$,117,4.5,102,https://www.yelp.com/biz/awakening-ny-brooklyn-2
101 W 17th St Chelsea,Gongfu Body Work,"Massage,Acupuncture,Reflexology",$,118,4.0,143,https://www.yelp.com/biz/gongfu-body-work-new-york-5
138 W 72nd St Upper West Side,Gene’s Day Spa,"Massage,Day Spas,Massage Therapy",$$,119,4.5,21,https://www.yelp.com/biz/genes-day-spa-manhattan
418 7th Ave South Slope,Feel Day Spa,"Massage,Skin Care",$,120,4.0,66,https://www.yelp.com/biz/feel-day-spa-brooklyn
215 Mulberry St Nolita,Beryl Wellness,Massage,$,121,4.0,34,https://www.yelp.com/biz/beryl-wellness-new-york-2
32 Union Square East Village,Massage by Keidy,Massage,$$$,122,0.0,0,https://www.yelp.com/biz/massage-by-keidy-manhattan
285 9th St Park Slope,H&amp;C Chinese Bodywork,Massage,,123,5.0,4,https://www.yelp.com/biz/h-and-c-chinese-bodywork-brooklyn
202 Hester St Little Italy,Relax Foot Spa,"Massage,Day Spas,Reflexology",$,124,4.0,227,https://www.yelp.com/biz/relax-foot-spa-new-york
402 W 47th St Hell's Kitchen,Amenity Spa 47,Massage,,125,0.0,0,https://www.yelp.com/biz/amenity-spa-47-new-york
1018 Lexington Ave Upper East Side,Traditional Remedies,"Massage,Reflexology,Halotherapy",$$,126,4.0,19,https://www.yelp.com/biz/traditional-remedies-new-york-2
